Country,Year,Temperature_Anomaly,CO2_Emissions,Population,Forest_Area,GDP,Renewable_Energy_Usage,Methane_Emissions,Sea_Level_Rise,Arctic_Ice_Extent,Urbanization,Deforestation_Rate,Extreme_Weather_Events,Average_Rainfall,Solar_Energy_Potential,Waste_Management,Per_Capita_Emissions,Industrial_Activity,Air_Pollution_Index,Biodiversity_Index,Ocean_Acidification,Fossil_Fuel_Usage,Energy_Consumption_Per_Capita,Policy_Score,Average_Temperature
Country_100,2020,1.1654378600271,652055509.1633193,206269623.59895065,95.95531844844784,471817157184.4763,33.07177709114234,3688710.645517502,-0.562589391786017,5.58866284931731,64.2155868168112,4.367161021149129,44,2695.405239921698,2483.198800280139,37.475649125473744,9.495841734279292,42.76684304506054,213.62373186881112,95.67894092260924,8.43892061560091,89.0174255602408,4748.556125799829,38.60443026930004,35.684608782856856
Country_77,2014,1.609551162927633,960616764.2652454,592331250.3769907,44.92088611477881,5759451745077.539,50.23355492459681,2638579.3882474047,40.40671410305941,9.629990156005013,38.67084995735331,3.753037257964663,26,1028.256246777171,1842.1852919590128,42.84311688773796,4.651315110954464,15.072059833844795,146.724940042881,13.418645316409329,8.216216738955186,4.985245227947321,3314.55892250548,29.696091539943115,15.734434114223298
Country_141,2013,0.2829102534309018,396073334.1046741,616700484.3850795,68.70043907084057,7219646468264.457,44.84596229564645,9837468.588595834,20.717752287122615,10.289712372073616,50.13779160052826,2.6435125675591737,1,2244.9174487156843,1932.648211813777,87.05619732370795,19.841558214102022,31.60375053526584,151.9314845446537,97.66175926135104,8.271938099538659,51.29979408334864,2167.660115153717,23.003985693927497,22.93384343495591
Country_83,2016,-1.270255998669115,192696312.29348627,1327039229.977257,24.88009522675284,8359184410509.318,42.47993292663737,4026447.3112248457,43.5143032146941,12.717983557883974,14.103599258970211,3.207426551065386,42,4151.740538624111,752.8241502004605,21.54974746541265,11.374886912851338,34.28589767859967,43.19856896161321,36.45302247676192,8.253102748943235,96.1842570684345,3673.960903353425,18.21692060906287,17.303839056606243
Country_52,2020,1.0392984780307146,277188260.8907891,369102511.3140703,14.940465051018537,373123695417.6628,37.29117099768208,656395.8844933523,22.21295433494658,7.234421745737726,60.08842940501844,2.728433726202484,27,1475.615327502229,2013.806097743875,13.73113267195043,13.369726683415289,98.93417626577416,21.429740348635264,17.566746034525714,8.29793083124375,39.619753401324864,725.2887868390521,56.89657791466837,1.9314182064312264
Country_178,2014,0.5925834980650206,670822628.0962442,1123027142.9721994,59.15329558463763,2062529740369.8208,71.14166119189055,534131.6281366246,5.819486515726592,14.503053666084345,10.812495572156989,4.1741114607725045,47,4716.75135923422,944.618278997113,82.60122041592393,19.999410846166025,2.245336092243566,69.96411175797725,43.868802412794274,7.70223475267843,55.23439985385531,1200.9309624269313,52.05418458557747,-0.4946083089600286
Country_39,2018,-0.6829901394836573,309800251.02593845,868317554.3902761,22.463552129920423,9196098568299.557,23.861864899094243,6902654.001046775,41.87013479454205,12.767502896707391,44.41201505501592,1.9704210581194703,46,3865.0830890376246,779.6389436965433,42.50470482678303,11.518562193766648,85.0562792761035,13.632418619195052,3.871603855626226,7.530453094948745,52.39157055160773,1557.9084341129594,57.33757404175136,35.65365343538085
Country_139,2016,1.8597821484404096,451690834.3511978,464314099.9206408,77.71845798750803,7934939155646.643,66.31718270825964,9132021.48622346,26.01968385454005,14.44453166682012,30.273542296782963,4.007637407818758,35,1883.634510103875,523.7332987269926,72.38313847731098,9.262841151570084,77.20596551705115,256.30381825451326,46.195673070124144,8.018216937906178,17.475000208826163,822.9849656360358,23.277607094699825,15.715998160811797
Country_157,2022,1.9831607777264155,853857268.6326928,215949435.77359676,16.052316472850958,755492261846.5621,82.54002500705198,2529777.926288044,42.50912051307181,7.136652511923131,20.383463207061105,3.9922134157576528,45,1589.9017048511027,1896.1956429038885,37.470617936037655,15.107305116888476,86.03676663680912,67.39942199126845,93.69720553385798,8.380486998962821,18.7142235133712,4238.8522941771935,41.96771906805738,1.301648569620026
Country_161,2021,0.896291902793283,897713460.7860143,1055916587.9855428,91.56199617138108,2703714825713.089,70.06809379622968,1914055.010192343,1.0200760398048283,5.155705148427336,65.82929093293434,0.4484441398459327,18,3254.9566420666124,691.0363407518205,55.16418939579739,10.02686708312294,15.4622612536511,259.4883257235458,29.49565125525425,7.5524430571682,67.05414439312982,2980.231105955767,58.95036079600378,30.00514864283268
Country_29,2015,-0.0817091963758014,673202060.121575,668882732.0930095,25.405017692249366,8986286073800.504,83.70883225394822,9434132.182423152,26.09566982739102,2.947956359894121,12.323067828900625,2.3126235492723946,37,4575.538320239015,1843.7320717457528,12.804256366406296,16.390060054327403,54.70208101633212,2.295799948779764,28.6347753229566,7.598259909198372,34.7171859863241,103.4639979643227,95.17130081553506,12.07329315471716
Country_113,2022,1.8064620338002029,592961513.4748454,1266266282.1012514,70.70149661757274,7508822943390.825,27.49876848848653,9655924.631084008,6.277874934336694,7.803646925903246,6.533066599175563,2.977404976867871,46,765.4087734889679,1150.6183800711597,63.66679548839419,9.563296522105864,82.12302992546556,271.11197665522263,13.643225226976153,7.792132588277166,20.570889456010967,4173.571278012367,28.771662672050123,-5.78073715769867
Country_172,2013,1.4473034318170264,300270792.2518143,339492325.82634777,11.355318118202383,504999620336.2612,88.29408135820637,4959731.458854794,41.938638426109335,13.779695583284452,11.087571001898866,1.1565280948315153,15,4716.700154379754,775.2950004608704,54.75033920942212,3.5197226945402,41.60137283579682,136.5757643840191,49.928263503351786,8.371216485900405,97.05602101465476,2872.38488214968,6.948885073578747,-0.8255760387900519
Country_41,2018,0.8904070754531848,526745353.0531104,216557795.0073054,89.54425129012542,3201269980934.636,4.0378813809114895,3358467.864210826,47.21023101693529,5.572541130245655,64.55120711614029,1.7572855818400446,4,4132.786604648595,1869.394143026771,82.27093161962955,7.950113202860967,82.23779269144747,180.38402574335333,0.6858517101604344,7.8680640891913,2.744009032699646,4028.634293000687,59.00989553594758,23.286938926947343
Country_161,2020,-0.9125596169834944,870961268.2695931,948585822.349563,14.153593856002388,9341535666685.244,44.43797955734775,261370.3161509033,48.76753557937556,12.70610742009424,98.38917369129382,0.216221597167931,3,4212.525033572867,2264.0959183696723,2.956426687516367,9.45768232714424,94.2006271651316,291.4307873036281,55.24498449454042,8.11499449837425,44.07779338046749,2132.467241675394,15.136628023568331,-1.5465993574243182
Country_69,2019,0.378150727879599,115547804.56930742,605991667.7914029,7.403866564680239,2120410950383.724,66.24800437634752,7494590.169161548,4.550514217619986,14.980146982444817,30.66078023254901,1.4890927196195642,14,507.5155829357659,1704.878543493038,54.78056582039631,16.43252829842373,61.88049667884942,37.8565648803932,91.9302749223354,7.675808202804493,61.42809744865858,366.1946242259838,39.949540249156925,-6.714969788329191
Country_159,2013,1.2094391823709825,759020219.6910708,888378257.0520407,94.89851170673684,5586952436278.926,21.043445049997462,5246771.635931403,45.47362733420201,5.077770904538619,43.29852336334877,3.258233653443701,46,3106.213071874463,2068.583134836726,65.04904382054204,5.954014454566138,71.09599749948704,281.73083083423506,60.70956484698461,7.672647175149248,19.723367428388983,1473.552134343475,70.17186664190561,-9.11118254946228
Country_11,2019,0.8816636118767387,896584720.2494631,857335681.4069543,26.052412086831712,2812704902718.176,13.280515036328213,5684939.382225214,45.83840371771348,5.638872854033311,62.046389471776486,3.2461143256255367,36,3472.02639578806,1094.228033124987,36.85068474585101,11.311664113655782,15.500564435385144,145.3012292648652,65.40264536288302,8.077436522144183,43.16707098919571,1170.7107072041122,65.10975072314183,23.30125504071706
Country_145,2017,0.1603271146019116,13891204.323600369,577942969.9121631,1.3901687966237364,3347332707790.706,48.6080520933243,709070.7213437622,5.257673959685704,3.344158293304522,76.11326941974345,1.4947185134284862,38,4895.48945741875,1652.6933813920657,12.210641117937138,15.99308637734362,50.24684596507425,107.465381519707,54.49235275262932,7.803367518724208,82.63147712700014,3513.7438645077355,38.15948908005051,11.345204704230923
Country_53,2018,1.8264969770972697,822214853.8692333,1057519795.5044832,14.115407222797982,4132693807417.835,79.94395691751625,4923442.158295957,18.50438693055512,3.108735725461567,73.3333853823815,2.9844623972904003,21,3812.0070074377177,1939.8506177789236,39.912993874923245,9.390301966341076,15.45257274387286,146.3674423587454,68.9139374964047,7.962128130464776,86.83116116141856,2232.3940544228885,39.963558386693535,-9.817505860941193
Country_90,2016,0.6325244448314633,50393280.04156398,1469196479.7697997,84.06480555557499,4806223207627.784,45.81416409886858,2437189.647388664,44.604634948376265,4.460363264728879,42.14305340279605,3.1418479681018314,9,1554.3899073815812,2407.0865143633764,81.66069131834885,4.166237831559359,63.229652586670845,125.49257876171436,58.539309674236186,8.002222045243856,37.757545114765,2574.5321088376777,49.55880891302304,19.68861688204207
Country_141,2023,1.751182344154957,292194341.64967114,1263649106.3457465,15.215877872834138,5820507107984.624,70.11657326442861,918372.5646722772,27.623205244066973,12.74747861349864,76.02788878422572,0.7352017916272319,17,3664.187940910744,1735.3555641193093,52.54390092911223,7.550484692232189,44.77719768692384,151.4372543924521,27.922635695480867,7.74271760184247,32.657298085205845,4552.55147675307,2.965586401313114,-9.188426025544246
Country_25,2023,1.444640915355582,663233474.8683403,473960281.3363035,34.02781264299372,2317661169752.433,0.2299189408581203,8599227.488363087,7.80110158730656,12.528545134889198,79.52627254600237,1.5750195749880458,44,515.8453852224524,2351.437959003059,75.50384509656965,0.2251267915964083,8.912587990733446,150.5687320416398,76.26538404545514,8.255850285801758,62.43828194273123,1901.759244698905,69.50068964930985,28.88058940916
Country_134,2021,-0.2471930138675726,849461790.748673,381317538.8965108,15.866658927243016,3558834576196.497,93.85035459462694,349616.6384746679,29.891900012034466,10.747189696793896,59.2863878751206,2.6020152998569515,48,2788.7041072051447,1929.8338139209852,67.56112273701372,2.9393882362427197,9.967819295005675,131.0148139120406,16.3212087538786,8.40624704191757,68.95308011904348,244.68922834022987,24.88117800860391,38.61175090889216
Country_87,2017,-1.2537160186534506,726081984.8907945,255765825.2010125,23.36077769713727,847156489484.6459,23.813159656855365,4102316.947451313,36.77951249915824,4.948292628584587,34.84449024116919,0.2403640752586722,8,803.3909160335767,1688.5379042990464,89.54355814656799,6.46368078373442,30.888068962931857,177.53024474811113,91.3918975246425,8.430071502853927,96.77761915195268,1844.6623822940287,71.954791408808,12.034144947233774
Country_58,2019,-0.2264762871440564,394966163.07792336,466474772.30401486,77.27324087995352,1596973106267.436,3.2389911493997725,1338546.0291521878,8.09798474986792,5.608587396350166,44.968555644537474,0.7118429242140772,21,1330.5970858132564,1046.178792902718,83.89006753556126,6.547956535303388,47.64996566469544,168.0265714811901,0.1313159179864853,7.629329656837751,73.79437292696828,3144.120667172614,19.779634760544173,22.12049151963207
Country_41,2020,-1.456978975838065,232365492.1535964,1464826677.511454,62.04609129058516,1346501809145.0889,52.558108045047646,2484113.516575041,24.74577840772684,8.44854382684407,36.11225081537511,1.2349876640195845,49,4002.275874688644,1245.1513759074744,98.7593975648924,6.074146367296351,6.973987125531544,241.02913260385645,52.28471419430088,8.286529467224899,48.92746014586859,1667.8102257521564,69.57549177482655,33.061990188932484
Country_123,2019,-1.5253613357831526,925627576.1575518,662804555.5672761,30.78318215182664,673811976029.6843,18.52464619017562,2291804.2991531817,3.8641233493723526,10.200027005162518,96.6979925858124,0.392851960882899,44,2052.6558955953083,1642.1495349453994,87.28538667262673,2.1092596192203605,26.832941263959896,249.4806394799496,28.823524415956182,8.312378663743546,10.12445538251584,3314.7733756013413,30.137235771374527,19.00931887529713
Country_25,2022,0.0356200550716403,412827865.4305269,100460516.6458246,78.7625082689366,160165203909.73956,38.02070690725469,5443307.174182613,10.862351130669486,6.477308521824523,74.16990762615282,4.8231002214956185,45,4684.263004610473,1505.581815233154,17.235154640280548,8.495949629697197,13.530152825532792,260.5985279496251,87.68596419113946,7.91079774535831,7.119515164085566,227.52072840438103,84.11656216536056,-5.53713016065033
Country_131,2014,1.904236734930796,403400532.5618951,1047778366.7124176,9.976069981021096,7507230550914.565,39.22284958818562,7151290.671897927,0.8300736921567378,2.2104631346366164,85.93071100281043,4.979048555074818,3,3929.43727082357,814.5865368729859,59.607133474985616,18.38941658623797,96.62487246945376,267.97924865969185,24.249318234613938,8.104083705605222,45.844714303751175,708.2091905182407,85.32454232506764,30.38797700555732
Country_124,2023,1.7652186359777549,623334566.3602206,1054094850.156788,90.0565009771135,8273298058872.444,74.2804610781118,6031720.209833388,6.80961591236251,8.384254666847728,66.37542962984973,1.17559886513801,43,1678.6549058423611,793.2010429073148,7.234103571452987,10.82428032232704,71.04548880830606,121.08365728427492,87.55952414179508,8.123065444606755,25.746852280847957,3591.1387106948505,18.8172148142162,-4.637410881576139
Country_127,2013,1.8472945373559704,281757511.9774315,538464702.5946944,26.25021920036521,1704053838044.598,6.735731944490697,8357982.374728093,19.00821792656525,4.621055610823463,40.68907407918183,1.325757804485974,26,2773.722805454526,2279.503779775641,46.92936580950354,15.79214942133403,89.47395219277607,65.82755212431489,74.67643326973781,7.5008763148462,88.07487647325041,1452.7361776070493,80.37740734525758,21.52655768601097
Country_10,2014,1.932870810895684,170568819.2626989,1082631984.7413445,46.64895893782207,5138235540817.649,64.82177820368582,6356394.067377211,9.592720978243616,5.608199747970508,54.32987114735557,1.6538685978722625,37,1395.2407078213591,925.2154664547096,95.99957278745276,11.234271694511918,14.707592929533376,209.9821451515707,85.68863279035052,7.860219594637975,6.045895460263062,2546.562856171867,1.9417547347756687,16.823129331352586
Country_112,2014,0.0872523427604825,763187430.3551033,676539219.9783602,26.760096310970876,2560573922232.5786,22.716548742428262,9515516.079132564,24.451898497340693,11.192346062017933,58.82887092932495,0.8236955766210641,5,4169.059037968904,2313.999259445881,96.98766498076854,16.738615926846546,31.24632854185341,6.1250239685117,66.4955108764664,8.206149291504161,44.3081665574018,3890.535730527609,74.39884580082786,36.88206656283999
Country_21,2015,-1.607364998459801,75712198.25345919,1418737998.1964164,81.20370100426166,2823100801168.0303,24.19075479414309,1136624.3026164444,-2.7187122457590407,6.128680694359565,34.95065115215296,2.5620856850443854,19,4126.904315311305,1745.9116558044714,76.27254796726666,18.019615347434545,97.47060216266613,210.59077090364,12.407864810736658,7.912390914976314,80.96648118504716,545.1824522682671,99.04790978208382,0.2338036921415902
Country_38,2013,-1.8444778308419547,545542485.7514584,254344943.59146965,12.42295541324545,8173500682729.868,24.260417666601285,8111948.305342545,40.353301000952655,9.458751957730456,25.774818138320644,2.585137309979539,6,2654.187567246485,2234.934303959209,30.167080004072044,11.35072728007286,37.861866063103086,215.9944050143073,75.94717908911204,8.338639626192563,68.22894796447923,1697.5125206421462,93.23945061287488,-7.732248820707124
Country_47,2022,-1.25305097999198,872806897.0060811,661318485.2015567,94.822269908769,1334149811047.2837,81.79311792259708,180791.6506823521,26.29726772106933,13.524022557166084,39.94768333439276,1.3948247080398537,30,733.7082825927343,654.2691847087121,1.480860404689055,19.90628605749268,18.74259270283327,252.48018982027688,96.44501444983294,8.08432276187915,38.57477369563724,707.5779901221405,36.9138608802274,33.70742104272155
Country_123,2023,0.5121319687706651,52381081.63231907,120405165.7753954,71.14027742837071,1054674505638.072,24.99877181083451,2591266.013222305,4.8326304702010265,3.904799026837197,6.215591180918856,4.00297102115338,4,2505.4188113188825,2360.2942421180837,36.725554729376,9.205973379779277,71.97843967002984,64.77112517366437,35.3501055526086,7.856623337288704,12.5232677441238,2916.115638824277,0.0999198455927552,31.09902845857796
Country_80,2019,-0.1758177462509245,442972209.3051403,1045690862.677971,88.01195192655891,9594256492675.965,14.056909127679306,583932.1817913842,-1.965061804565372,6.842638402570411,70.3836289584726,0.5626451745883149,2,1850.0616295785687,983.5360835283,99.20134398792857,12.280578474753517,11.55860391610064,97.09052316262468,65.0295051175718,8.39735161434313,49.38675732980356,3066.6350872511293,63.36877205492536,-1.6619867242338398
Country_36,2016,0.7745732877031939,91170749.75072175,1209683802.366672,22.011483810147748,5541034707567.736,34.121839478940274,6270016.49537335,48.05750072200586,1.462106957484097,37.19703838497897,3.659646293154405,23,4278.662067203551,1069.5194059016542,82.19936033194138,1.527543161750564,12.74816616045944,198.00849124807252,37.56127398420204,7.570409736911632,39.25670181615225,2548.370083567689,17.121438891542407,33.26744559944228
Country_122,2019,1.3805473669385613,706684326.6295365,1171495564.239146,58.76680975011542,5541041751004.223,86.13925422449978,1974670.5447042831,24.327850611826427,4.97662436605987,5.971486559156391,4.405680150579042,21,3454.6302442499573,1461.090677065226,27.9248251758921,10.730434152283472,93.90740397866504,50.37156074552877,73.68647895041165,8.276957375810602,96.67692974124552,866.0561743510627,99.6978879987572,2.8002136548012952
Country_56,2013,-0.9656218014062676,30574472.12291417,1244407782.9354205,48.46095309482349,2454977006675.2134,76.74741379940035,6318845.19938378,42.70350526089634,1.074354030424432,83.89048676499054,0.8232561038295511,5,4642.719204451637,1504.396108638662,97.93018767375308,1.4704069137564657,75.63623746156668,36.937687991409184,13.893558160118136,8.145256784395308,25.93414294538804,3982.2394296478574,17.875151476648867,-0.2204151023718932
Country_74,2019,-1.7115359383569846,286364861.25800675,974132084.4796212,32.41114420850542,4077662186617.512,4.360163628776659,239538.31889949803,3.2283313010710266,14.65542188637407,98.53180611448278,1.546639964560534,16,4855.154659319879,1286.5753140117,75.38844857096778,14.79619999854796,73.3691550488931,235.19868521996625,72.55825540194718,7.635034431519389,40.50972943642023,1879.4431069224263,94.80609069979288,23.664637094097102
Country_50,2017,0.0544700333249545,285687108.22062457,188886886.9935354,18.22992528234669,5135472143856.83,26.81784964090471,6168626.562073933,-2.93117131025069,8.846932144561993,68.9386912148562,3.7873583472123817,43,1163.2650965748403,1006.5648941846604,71.67134258996231,8.549609029144175,61.25521192553861,4.339905760334951,37.37783252095242,8.359357582702907,85.84913447731041,661.8750031464674,26.456529534725416,25.72373402943927
Country_185,2015,1.5016909926277475,405430148.5933579,1320907378.9458106,31.767666768148292,7101102900964.462,97.55080908352824,7565607.40940005,4.2248236145527365,13.64434348515043,52.955752611292816,4.760641898935068,14,2013.1614976113012,2101.4457443940114,14.06986207435066,19.88228655424296,13.153512962917658,99.82077327575882,28.53882549095217,7.683003614635213,80.53755342021401,516.1347783292811,73.27843159749634,15.077209544592598
Country_176,2013,1.3498446124182637,931143636.6208588,403898498.2825744,83.99771610502465,7919854276314.004,29.899541225393826,5456023.873226876,-4.259538397658474,9.520027363686108,5.169331277335609,4.045668914442954,28,3390.496336752685,2216.8248144343443,61.20103538967159,6.156992289881136,44.21064836116301,168.83187281538454,6.165140758418197,7.829390308387671,0.7957684568599355,2268.345447329333,88.65907019315561,6.365260318970382
Country_94,2015,0.5341587505006,388923896.2747299,138171628.6644371,30.958977894541395,6227023543944.207,80.39158416651738,6915433.447355798,10.3283105750826,1.4337383778704915,25.750596976572105,2.569137305056093,31,4397.616275368782,937.9093775792562,30.316695885758584,12.465454341625597,91.62649281234528,194.45451468725847,49.11389420135747,7.615988394381842,2.529547706532509,2812.1778646133525,45.086419685675615,36.96615310809714
Country_113,2021,0.3676521210444758,81753320.9625634,1320659377.4058778,7.747488949054604,3028605995664.5537,43.91029538619391,7860921.6671344945,33.85775959101963,3.0059434904501208,24.5577709187348,1.6836590592528418,30,1392.493203522463,786.8461852529211,46.05394013279584,5.521705617382864,89.24727431916715,150.5619805196674,85.26515940879626,8.288465141873777,73.25434109186165,321.93730843099166,46.52691232465158,0.1481817796778166
Country_113,2019,-0.5328868221135288,581349431.8826542,978165065.1658812,87.46134750026476,3495997137910.82,12.256089393177673,9619840.927914098,7.534453580868,2.4696251526696766,42.64316654222634,2.615095317839393,28,4516.975586941879,2444.5024548535284,37.94210506133322,4.718769887633496,71.86750064180457,144.71930224694032,52.295952946412285,8.44597708299304,27.691182590502414,327.93938155576245,8.253157717551895,-9.581810031991049
Country_3,2013,-1.16000821233837,583306262.6847358,101888054.48458052,73.3074655962683,9296990851357.203,61.1361334958511,1040557.8175286114,34.59974843513326,3.744252637076811,34.65214788800196,1.3075057057156343,16,1752.0631427838773,886.3584043401676,53.39086632827513,10.218995458919242,43.65537173739183,296.12175405953445,65.36106596064467,7.826561060966194,86.6582671424435,3393.730962610287,54.364824008986766,2.1899867463859675
Country_57,2015,-1.1554673133174629,264721304.67818263,654785754.7776307,5.523113113922118,6553048403240.061,84.38717838232442,2357058.736499608,46.53077930605748,5.4382209770996806,76.18661916888387,3.418664526832105,43,1089.893676332616,1553.5506948869522,36.05560535110298,3.664042262076277,76.84176957431063,80.5735998793936,29.897879459926656,7.599316149765971,89.64409897688763,2414.6085155238184,4.016358566953837,20.52047049452448
Country_73,2017,1.8951234680826772,41464566.616299786,1379296479.6908102,17.69778880531957,1249130217818.932,52.35544653067144,691946.202932127,19.231844248989606,6.542832421622432,95.97900985130212,3.416579845659073,32,3304.953203232871,1507.2340200686615,46.31549158410239,19.71859703781113,86.82558698274742,130.5623389093053,83.4333245703695,7.773991840497079,91.93237795392112,4177.9011370333765,33.609427639743025,12.670796125777256
Country_55,2017,-0.293992767998477,717868066.1654681,35650262.327109694,91.71928766330414,8974158326195.059,16.969845533020987,1891863.0064874224,33.33914240648801,1.887658101574857,3.064075140211897,0.3498749279012336,9,4784.427489306834,1228.196904376614,40.632748710632384,3.703933446519334,7.554077614316812,82.31089916766528,32.73981929882487,7.554405715917724,29.513386243144325,2927.615388318154,62.49617036207038,0.2886322940611503
Country_167,2020,0.1744526218273221,431446983.3823385,1136878320.3643184,10.188120094833677,4135691195926.089,42.65486620015596,19069.43544003617,33.130542173296064,12.48648626302712,33.300802150904914,4.444891780016924,35,1576.8590693083522,1173.6166040045268,96.79950053369345,8.100976217966803,27.704836776598075,65.20407191267392,46.71177435999346,7.608191358012698,3.6981298915160776,1324.6944662214416,38.16660640432003,32.115774193874856
Country_38,2014,-0.6182635886930998,520093521.9939293,1482881771.8528752,66.84333814694634,5470339241338.341,81.62842158957379,4209725.086985156,46.1915556996532,1.1815370336993216,67.15719842120872,3.084066188432128,24,2385.897717978329,815.3883151995738,44.819313239297976,5.348177637209208,5.708678794020006,122.59429998510358,27.970751722433008,7.510531083173704,49.087367845119886,1438.3136171235446,46.0170426043806,33.26735804080543
Country_104,2018,0.5154570633731317,975667754.6334622,987853780.456,84.86247825000927,4716395402371.852,88.60744193226216,2292372.0948853977,26.269594389855,4.04701324947605,32.22068176748277,1.8617661494827649,32,3535.9040955399155,723.6377683165696,13.749845762342506,3.376601734875513,39.46961554117787,68.12657736270565,0.4099280805982763,8.45821659596113,41.76164166761931,4523.029755535212,93.31815072607849,27.132537423956272
Country_146,2014,0.0601786876030971,909728950.401514,680959672.7448584,97.99933102799612,1649970377536.8755,39.0685495322964,8751614.806306899,42.63831394858142,3.785004947937921,1.033561790156068,3.2129486630844752,4,4302.385888779736,1958.3703054461332,58.37560542717517,1.3969401547787363,86.34281793918124,122.18306637254524,12.021612277669934,7.845584210679356,29.837453970754733,1911.2918925998072,24.702376879434794,23.970870702493727
Country_60,2021,-0.3045893688341166,372268328.6034724,265818873.01452476,49.492597166190855,4893538209250.359,2.071344895644567,6658034.468562909,2.288539906930697,11.650747265734369,55.05476751455403,1.4970707474823952,3,1558.028846788037,1468.805485384058,61.40222786517634,3.1936011739873016,66.83811472846062,40.919325130764726,75.53903684940141,8.310318594409598,50.00193198200428,2091.2115545193287,79.00686021054099,28.88909707047756
Country_100,2014,0.1053158317336309,30134169.44631916,485984741.5718432,20.154304726461824,2348288466842.6694,95.52716979706231,7593005.066829781,20.182967745959598,11.524604374799596,54.15765580039486,1.228244675900334,0,3551.7952482321407,1763.588374702156,13.398541052993062,6.36714255927052,10.728358449211983,15.725292144420088,82.82997674693343,7.509473119248682,60.075646926245575,3561.278895206696,9.882073227515477,19.804666154851763
Country_178,2013,-1.32873375778128,637221886.2548048,1498037553.3305888,89.61098552440964,2077843327872.364,50.18300932946941,9346881.368662124,15.243436065747945,7.718581140340394,73.81779666862339,0.4628470102676435,8,3703.825243366887,1062.5294697249335,92.895742762426,14.955246843610706,61.32389604521905,268.44134454863365,22.202775547227283,7.878104162177616,41.12243908427197,1252.2476094680314,93.74282076141738,5.470532938240266
Country_148,2022,-0.2358899922932202,608656945.8257303,124939186.70122342,6.095469066063519,6108303708341.624,59.50198973011154,2764455.142546952,39.957330158947,14.893453874693904,13.700864039618166,0.0665656712607609,45,4260.384043137096,1917.173950104543,97.85574685653144,0.0824807666191551,40.89128440588704,166.74440183992738,93.7926082509391,7.662521474109965,24.8990227911072,334.7264609467226,63.092576467341765,21.02077062350952
Country_137,2019,-0.0799129709571833,317705905.3436875,1183855762.5881,57.814155012571234,20796809195.82863,32.26231664598372,9786071.456514709,-4.79415042621987,5.92196738923959,39.9539120984502,0.7665392384273456,35,3496.6967652700077,2355.1511916603595,98.71492680901362,10.894167207101484,65.91846384063614,115.87734160518394,79.45231146236551,7.551870830070442,91.78266554961256,1957.434518277097,99.60193573350963,29.992704853472542
Country_194,2022,-1.137000503217767,992511810.52056,349325744.8476871,85.5713170256933,1427973099502.1,8.239229752844379,8289150.42430591,27.02764998630723,9.275471541676952,77.88875893232023,4.550833997774394,33,3292.7966693949497,1205.4017548983038,65.01256165152405,1.4016945448549412,94.0549484072059,260.6939348122941,47.187123288195856,7.614794484926368,3.082395415027661,2154.781100412307,1.0404889140204876,-9.634914316669391
Country_142,2021,1.7293451236741195,360682189.4322805,1172502355.521386,72.71528244820006,4781889810757.929,83.44845306723619,2494326.2336575678,-3.335187299587943,10.693041007655358,19.10165407084548,0.5761400550206858,44,4857.498934678805,964.3018715154308,54.97487787502013,17.629667778073408,91.00237646312536,173.94206952373037,71.57675555992235,8.314381762940005,76.34549891501314,1300.973358270289,91.10401105216656,37.83434193957228
Country_145,2023,1.555408672773547,602986292.066744,1063777300.1123987,4.090795461872531,4939615558619.425,35.53446829673774,6976983.578167801,43.42041258654909,8.54006907385286,18.187710273203628,4.401440538141238,2,2466.629251123375,1604.7757000764375,45.286593032352286,5.722662084156132,10.75567127213677,69.10192860727133,78.26786350238183,7.575925542327498,75.04127896591972,856.0576094476842,11.99417013447337,2.6876596118289946
Country_43,2022,1.856816289097756,464105575.3136407,832698448.1233037,89.32819835138287,5605737861918.938,80.0847397667664,3648173.101032989,34.88699287527526,3.4468675245951967,63.15087887499801,4.587534101642435,6,2110.998742724541,1298.4271545053166,72.7007948529931,11.690390534535435,50.983485466058696,225.14095170269144,33.03149372985549,7.584073035628932,73.12264919832552,825.3865744394183,56.852233430914026,38.14470767614045
Country_47,2016,1.9911774591020397,114421180.39652535,344847650.4644577,62.8339493593885,1083229642356.1232,93.20090207046992,3592911.0812432994,19.85699619905399,11.597539800809344,13.225848011476993,1.5769412073385674,15,2554.321228975002,1765.58955824598,53.09565161395638,16.727710271533393,81.50825913293669,92.08633061176646,2.537163992716829,7.693713708056861,33.34273686630846,3934.0728386592496,99.88753801743036,28.73000864981797
Country_91,2017,-0.8004467492967695,232143647.79151404,220963076.5523029,36.86999394574819,8620871033658.989,35.91595857658898,4796614.457153496,25.965328878264337,11.576406239191783,49.33610274914402,0.9000517351509807,48,819.9872812895758,685.3292731962667,18.903362023166416,11.33309679079141,39.258372200869886,232.6780044324865,7.82089858390923,7.670355550476249,81.30974090860097,3151.84397556216,31.730058930567672,-5.388728141462281
Country_155,2021,-0.427987015617024,329520353.8131326,399432415.5300832,27.846396174357714,6697164745958.037,58.52568824802322,311624.1705325631,12.491529110857414,14.99818775512174,2.8635283105637788,3.569732599415392,33,947.3477032624164,2254.251484570213,10.024256090627004,4.695335255482124,22.87658071727353,205.70427830415065,40.99814182987206,8.3688734248161,50.994615196465496,4300.84373561842,52.36137189696778,20.20523968203128
